"Precios Promedio de venta en Lima por Distrito del GLP-Granel en Gasocentros-03/05/2022 (Galones)","",""
"","",""
"Distrito","Precio Promedio","Número de Establecimientos"
"ANCON","10.99","1"
"ATE","8.70896551724138","29"
"BARRANCO","9.87","2"
"BREÑA","9.34166666666667","6"
"CARABAYLLO","8.98","14"
"CHACLACAYO","8.965","4"
"CHORRILLOS","9.25818181818182","11"
"CIENEGUILLA","9.89","2"
"COMAS","9.13833333333333","12"
"EL AGUSTINO","9.55666666666667","3"
"INDEPENDENCIA","9.03142857142857","7"
"JESUS MARIA","9.24","5"
"LA MOLINA","9.48909090909091","11"
"LA VICTORIA","9.06612903225806","31"
"LIMA","9.08888888888889","27"
"LINCE","9.72333333333333","3"
"LOS OLIVOS","8.77235294117647","17"
"LURIGANCHO","9.00904761904762","21"
"LURIN","8.72928571428571","14"
"MAGDALENA DEL MAR","9.9925","4"
"MIRAFLORES","9.99","3"
"PACHACAMAC","9.245","4"
"PUCUSANA","8.99","1"
"PUEBLO LIBRE","9.18222222222222","9"
"PUENTE PIEDRA","8.8621052631579","19"
"PUNTA HERMOSA","8.69","1"
"RIMAC","8.906","5"
"SAN BARTOLO","8.89","1"
"SAN BORJA","9.59333333333333","3"
"SAN ISIDRO","9.64714285714286","7"
"SAN JUAN DE LURIGANCHO","9.03176470588235","34"
"SAN JUAN DE MIRAFLORES","9.443","10"
"SAN LUIS","9.014","5"
"SAN MARTIN DE PORRES","8.77714285714286","21"
"SAN MIGUEL","9.15363636363636","11"
"SANTA ANITA","8.832","5"
"SANTA ROSA","9.29","1"
"SANTIAGO DE SURCO","9.95","12"
"SURQUILLO","10.325","6"
"VILLA EL SALVADOR","8.87190476190476","21"
"VILLA MARIA DEL TRIUNFO","9.26857142857143","14"
